sample_id,split,category,name,description,brand,model,serial_number,batch_no,is_used,is_refurbished,battery_health,accessory_status,ccc_number,energy_level,rohs_status,inspection_agency,inspection_conclusion,battery_safety_passed,charger_safety_passed,appearance_grade,functional_test_passed,repair_history_declared,report_text,risk_level,audit_label,reason_codes
HC-ROU-0413,holdout,router,迅联ROU-28,卖家描述较短：迅联ROU-28可正常使用。,迅联,ROU-28,SN-ROU-000413,H2027-0413,false,false,,full,,Level 3,unknown,平台复核,pass,true,true,,true,,检测页摘要：合格。附页参数正常，建议按常规流程上架。,low,PASS,
HC-ROU-0414,holdout,router,速域ROU-29,速域ROU-29电子设备，卖家描述为可正常使用。,速域,ROU-29,SN-ROU-000414,H2026-0414,false,false,,none,,Level 1,compliant,第三方送检,fail,false,false,,true,,送检记录第一页显示外观与基本功能合格，但复核页补充说明存在持续发热问题。,high,FAIL,battery_safety_concern
HC-ROU-0415,holdout,router,速域ROU-30,速域ROU-30电子设备，卖家描述为可正常使用。,速域,ROU-30,SN-ROU-0,H2027-0415,false,false,,full,,Level 1,compliant,平台复核,conditional_pass,true,true,,true,,检测摘录显示功能基本正常，但设备识别码仅保留前半段，需人工核验。,medium,REVIEW,
HC-ROU-0416,holdout,router,云网ROU-31,卖家宣称全新未拆封，云网ROU-31电子设备，卖家描述为可正常使用。,云网,ROU-31,SN-ROU-000416,H2026-0416,false,true,,none,,Level 3,compliant,第三方送检,fail,true,true,B,true,false,检测页记录存在拆修痕迹，整机可开机，但销售描述与实物状态不一致。,high,FAIL,undisclosed_refurbished_status
HC-ROU-0417,holdout,router,速域ROU-32,速域ROU-32电子设备，卖家描述为可正常使用。,速域,ROU-32,SN-ROU-000417,H2027-0417,false,false,,partial,,Level 3,unknown,第三方送检,conditional_pass,true,true,,true,,"Summary: device passed basic checks, Supplement: model code mismatch observed in appendix.",medium,REVIEW,
HC-ROU-0418,holdout,router,云网ROU-33,官方整备机，云网ROU-33电子设备，卖家描述为可正常使用。,云网,ROU-33,SN-ROU-000418,H2026-0418,false,true,,full,,Level 2,unknown,深圳质检中心,conditional_pass,true,true,A,true,false,报告正文未直接写明翻新，仅备注更换外壳与电池，建议人工判断披露是否充分。,medium,FAIL,undisclosed_refurbished_status
HC-ROU-0419,holdout,router,速域ROU-34,速域ROU-34电子设备，卖家描述为可正常使用。,速域,ROU-34,SN-ROU-000419,H2027-0419,false,false,,none,,Level 3,compliant,平台复核,conditional_pass,false,false,,true,,基础功能通过，但部分安全指标描述模糊，但备注项较多，需要结合附件人工判断。,medium,REVIEW,battery_safety_concern
HC-ROU-0420,holdout,router,速域ROU-35,卖家描述较短：速域ROU-35可正常使用。,速域,ROU-35,SN-ROU-000420,H2026-0420,false,false,,full,,Level 1,unknown,平台复核,pass,true,true,,true,,检测页摘要：合格。附页参数正常，建议按常规流程上架。,low,PASS,
HC-ROU-0421,holdout,router,云网ROU-36,云网ROU-36电子设备，卖家描述为可正常使用。,云网,ROU-36,SN-ROU-000421,H2027-0421,false,false,,none,,Level 2,limited,第三方送检,fail,false,false,,true,,送检记录第一页显示外观与基本功能合格，但后续复检备注明确建议暂缓上架。,high,FAIL,battery_safety_concern
HC-ROU-0422,holdout,router,云网ROU-37,云网ROU-37电子设备，卖家描述为可正常使用。,云网,ROU-37,SN-ROU-0,H2026-0422,false,false,,none,,Level 2,unknown,第三方送检,conditional_pass,true,true,,true,,检测摘录显示功能基本正常，但设备识别码仅保留前半段，需人工核验。,medium,REVIEW,
HC-ROU-0423,holdout,router,云网ROU-38,卖家宣称全新未拆封，云网ROU-38电子设备，卖家描述为可正常使用。,云网,ROU-38,SN-ROU-000423,H2027-0423,false,true,,none,,Level 1,unknown,深圳质检中心,fail,true,true,A,true,false,检测页记录存在拆修痕迹，整机可开机，但销售描述与实物状态不一致。,high,FAIL,undisclosed_refurbished_status
HC-ROU-0424,holdout,router,迅联ROU-39,迅联ROU-39电子设备，卖家描述为可正常使用。,迅联,ROU-39,SN-ROU-000424,H2026-0424,false,false,,full,,Level 1,unknown,第三方送检,conditional_pass,true,true,,true,,"Summary: device passed basic checks, Supplement: model code mismatch observed in appendix.",medium,REVIEW,
HC-ROU-0425,holdout,router,速域ROU-40,官方整备机，速域ROU-40电子设备，卖家描述为可正常使用。,速域,ROU-40,SN-ROU-000425,H2027-0425,false,true,,none,,Level 2,limited,平台复核,conditional_pass,true,true,A,true,false,报告正文未直接写明翻新，仅备注更换外壳与电池，建议人工判断披露是否充分。,medium,FAIL,undisclosed_refurbished_status
HC-ROU-0426,holdout,router,云网ROU-41,云网ROU-41电子设备，卖家描述为可正常使用。,云网,ROU-41,SN-ROU-000426,H2026-0426,false,false,,full,,Level 1,compliant,平台复核,conditional_pass,false,true,,true,,基础功能通过，但部分安全指标描述模糊，最终意见改为建议人工复核后再决定是否放行。,medium,REVIEW,battery_safety_concern
HC-ROU-0427,holdout,router,迅联ROU-42,卖家描述较短：迅联ROU-42可正常使用。,迅联,ROU-42,SN-ROU-000427,H2027-0427,false,false,,full,,Level 2,unknown,深圳质检中心,pass,true,true,,true,,检测页摘要：合格。附页参数正常，建议按常规流程上架。,low,PASS,
HC-ROU-0428,holdout,router,速域ROU-43,速域ROU-43电子设备，卖家描述为可正常使用。,速域,ROU-43,SN-ROU-000428,H2026-0428,false,false,,partial,,Level 1,unknown,平台复核,fail,false,false,,true,,送检记录第一页显示外观与基本功能合格，但后续复检备注明确建议暂缓上架。,high,FAIL,battery_safety_concern
HC-ROU-0429,holdout,router,迅联ROU-44,迅联ROU-44电子设备，卖家描述为可正常使用。,迅联,ROU-44,SN-ROU-0,H2027-0429,false,false,,none,,Level 1,limited,第三方送检,conditional_pass,true,true,,true,,检测摘录显示功能基本正常，但设备识别码仅保留前半段，需人工核验。,medium,REVIEW,
HC-ROU-0430,holdout,router,速域ROU-45,卖家宣称全新未拆封，速域ROU-45电子设备，卖家描述为可正常使用。,速域,ROU-45,SN-ROU-000430,H2026-0430,false,true,,partial,,Level 2,compliant,平台复核,fail,true,true,A,true,false,检测页记录存在拆修痕迹，整机可开机，但销售描述与实物状态不一致。,high,FAIL,undisclosed_refurbished_status
HC-ROU-0431,holdout,router,云网ROU-46,云网ROU-46电子设备，卖家描述为可正常使用。,云网,ROU-46,SN-ROU-000431,H2027-0431,false,false,,none,,Level 3,limited,第三方送检,conditional_pass,true,true,,true,,"Summary: device passed basic checks, Thermal retest result remains unstable after 20 cycles.",medium,REVIEW,
HC-ROU-0432,holdout,router,迅联ROU-47,官方整备机，迅联ROU-47电子设备，卖家描述为可正常使用。,迅联,ROU-47,SN-ROU-000432,H2026-0432,false,true,,none,,Level 1,unknown,深圳质检中心,conditional_pass,true,true,B,true,false,报告正文未直接写明翻新，仅备注更换外壳与电池，建议人工判断披露是否充分。,medium,FAIL,undisclosed_refurbished_status
HC-ACC-0433,holdout,accessory,桥接ACC-48,桥接ACC-48电子设备，卖家描述为可正常使用。,桥接,ACC-48,,H2027-0433,false,false,,partial,,Level 1,unknown,平台复核,conditional_pass,false,true,,true,,基础功能通过，但部分安全指标描述模糊，后页注明可继续流通但必须人工核查披露内容。,medium,REVIEW,battery_safety_concern
HC-ACC-0434,holdout,accessory,原装ACC-49,卖家描述较短：原装ACC-49可正常使用。,原装,ACC-49,,H2026-0434,false,false,,full,,Level 1,compliant,平台复核,pass,true,true,,true,,检测页摘要：合格。附页参数正常，建议按常规流程上架。,low,PASS,
HC-ACC-0435,holdout,accessory,智连ACC-50,智连ACC-50电子设备，卖家描述为可正常使用。,智连,ACC-50,,H2027-0435,false,false,,none,,Level 1,unknown,第三方送检,fail,false,false,,true,,送检记录第一页显示外观与基本功能合格，但复核结论指出关键证书信息无法核验。,high,FAIL,battery_safety_concern
HC-ACC-0436,holdout,accessory,原装ACC-51,原装ACC-51电子设备，卖家描述为可正常使用。,原装,ACC-51,,H2026-0436,false,false,,none,,Level 2,compliant,第三方送检,conditional_pass,true,true,,true,,检测摘录显示功能基本正常，但设备识别码仅保留前半段，需人工核验。,medium,REVIEW,missing_device_identifier
HC-ACC-0437,holdout,accessory,智连ACC-52,卖家宣称全新未拆封，智连ACC-52电子设备，卖家描述为可正常使用。,智连,ACC-52,,H2027-0437,false,true,,none,,Level 1,limited,深圳质检中心,fail,true,true,C,true,false,检测页记录存在拆修痕迹，整机可开机，但销售描述与实物状态不一致。,high,FAIL,undisclosed_refurbished_status
HC-ACC-0438,holdout,accessory,桥接ACC-53,桥接ACC-53电子设备，卖家描述为可正常使用。,桥接,ACC-53,,H2026-0438,false,false,,full,,Level 3,limited,第三方送检,conditional_pass,true,true,,true,,"Summary: device passed basic checks, Supplement: model code mismatch observed in appendix.",medium,REVIEW,
HC-ACC-0439,holdout,accessory,桥接ACC-54,官方整备机，桥接ACC-54电子设备，卖家描述为可正常使用。,桥接,ACC-54,,H2027-0439,false,true,,none,,Level 1,compliant,深圳质检中心,conditional_pass,true,true,B,true,true,报告正文未直接写明翻新，仅备注更换外壳与电池，建议人工判断披露是否充分。,medium,REVIEW,
HC-ACC-0440,holdout,accessory,智连ACC-55,智连ACC-55电子设备，卖家描述为可正常使用。,智连,ACC-55,,H2026-0440,false,false,,full,,Level 3,compliant,第三方送检,conditional_pass,false,false,,true,,基础功能通过，但部分安全指标描述模糊，最终意见改为建议人工复核后再决定是否放行。,medium,REVIEW,battery_safety_concern
HC-ACC-0441,holdout,accessory,智连ACC-56,卖家描述较短：智连ACC-56可正常使用。,智连,ACC-56,,H2027-0441,false,false,,full,,Level 2,compliant,深圳质检中心,pass,true,true,,true,,检测页摘要：合格。附页参数正常，建议按常规流程上架。,low,PASS,
HC-ACC-0442,holdout,accessory,桥接ACC-57,桥接ACC-57电子设备，卖家描述为可正常使用。,桥接,ACC-57,,H2026-0442,false,false,,none,,Level 3,unknown,深圳质检中心,fail,false,false,,true,,卖家提供的附件摘要称设备可正常使用，但复核页补充说明存在持续发热问题。,high,FAIL,battery_safety_concern
HC-ACC-0443,holdout,accessory,智连ACC-58,智连ACC-58电子设备，卖家描述为可正常使用。,智连,ACC-58,,H2027-0443,false,false,,none,,Level 3,unknown,深圳质检中心,conditional_pass,true,true,,true,,检测摘录显示功能基本正常，但设备识别码仅保留前半段，需人工核验。,medium,REVIEW,missing_device_identifier
HC-ACC-0444,holdout,accessory,桥接ACC-59,卖家宣称全新未拆封，桥接ACC-59电子设备，卖家描述为可正常使用。,桥接,ACC-59,,H2026-0444,false,true,,none,,Level 3,limited,深圳质检中心,fail,true,true,B,true,false,检测页记录存在拆修痕迹，整机可开机，但销售描述与实物状态不一致。,high,FAIL,undisclosed_refurbished_status
HC-ACC-0445,holdout,accessory,桥接ACC-60,桥接ACC-60电子设备，卖家描述为可正常使用。,桥接,ACC-60,,H2027-0445,false,false,,partial,,Level 1,unknown,第三方送检,conditional_pass,true,true,,true,,"Summary: device passed basic checks, Supplement: model code mismatch observed in appendix.",medium,REVIEW,
HC-ACC-0446,holdout,accessory,智连ACC-61,官方整备机，智连ACC-61电子设备，卖家描述为可正常使用。,智连,ACC-61,,H2026-0446,false,true,,full,,Level 2,limited,第三方送检,conditional_pass,true,true,A,true,false,报告正文未直接写明翻新，仅备注更换外壳与电池，建议人工判断披露是否充分。,medium,FAIL,undisclosed_refurbished_status
HC-ACC-0447,holdout,accessory,原装ACC-62,原装ACC-62电子设备，卖家描述为可正常使用。,原装,ACC-62,,H2027-0447,false,false,,partial,,Level 1,limited,平台复核,conditional_pass,false,true,,true,,基础功能通过，但部分安全指标描述模糊，最终意见改为建议人工复核后再决定是否放行。,medium,REVIEW,battery_safety_concern
HC-ACC-0448,holdout,accessory,智连ACC-63,卖家描述较短：智连ACC-63可正常使用。,智连,ACC-63,,H2026-0448,false,false,,full,,Level 3,unknown,深圳质检中心,pass,true,true,,true,,检测页摘要：合格。附页参数正常，建议按常规流程上架。,low,PASS,
HC-ACC-0449,holdout,accessory,原装ACC-64,原装ACC-64电子设备，卖家描述为可正常使用。,原装,ACC-64,,H2027-0449,false,false,,partial,,Level 2,compliant,第三方送检,fail,false,false,,true,,初检摘要写明样机功能正常，但复核页补充说明存在持续发热问题。,high,FAIL,battery_safety_concern
HC-ACC-0450,holdout,accessory,智连ACC-65,智连ACC-65电子设备，卖家描述为可正常使用。,智连,ACC-65,,H2026-0450,false,false,,full,,Level 3,unknown,深圳质检中心,conditional_pass,true,true,,true,,检测摘录显示功能基本正常，但设备识别码仅保留前半段，需人工核验。,medium,REVIEW,missing_device_identifier
HC-ACC-0451,holdout,accessory,桥接ACC-66,卖家宣称全新未拆封，桥接ACC-66电子设备，卖家描述为可正常使用。,桥接,ACC-66,,H2027-0451,false,true,,partial,,Level 2,limited,平台复核,fail,true,true,C,true,false,检测页记录存在拆修痕迹，整机可开机，但销售描述与实物状态不一致。,high,FAIL,undisclosed_refurbished_status
HC-ACC-0452,holdout,accessory,桥接ACC-67,桥接ACC-67电子设备，卖家描述为可正常使用。,桥接,ACC-67,,H2026-0452,false,false,,none,,Level 1,compliant,第三方送检,conditional_pass,true,true,,true,,"Summary: device passed basic checks, Final note: manual review required before release.",medium,REVIEW,
HC-ACC-0453,holdout,accessory,原装ACC-68,官方整备机，原装ACC-68电子设备，卖家描述为可正常使用。,原装,ACC-68,,H2027-0453,false,true,,full,,Level 3,compliant,第三方送检,conditional_pass,true,true,B,true,false,报告正文未直接写明翻新，仅备注更换外壳与电池，建议人工判断披露是否充分。,medium,FAIL,undisclosed_refurbished_status
HC-ACC-0454,holdout,accessory,智连ACC-69,智连ACC-69电子设备，卖家描述为可正常使用。,智连,ACC-69,,H2026-0454,false,false,,none,,Level 1,unknown,平台复核,conditional_pass,false,false,,true,,基础功能通过，但部分安全指标描述模糊，但备注项较多，需要结合附件人工判断。,medium,REVIEW,battery_safety_concern
HC-ACC-0455,holdout,accessory,智连ACC-70,卖家描述较短：智连ACC-70可正常使用。,智连,ACC-70,,H2027-0455,false,false,,full,,Level 1,limited,第三方送检,pass,true,true,,true,,检测页摘要：合格。附页参数正常，建议按常规流程上架。,low,PASS,
HC-ACC-0456,holdout,accessory,桥接ACC-71,桥接ACC-71电子设备，卖家描述为可正常使用。,桥接,ACC-71,,H2026-0456,false,false,,none,,Level 2,unknown,第三方送检,fail,false,false,,true,,卖家提供的附件摘要称设备可正常使用，但后续复检备注明确建议暂缓上架。,high,FAIL,battery_safety_concern
HC-ACC-0457,holdout,accessory,原装ACC-72,原装ACC-72电子设备，卖家描述为可正常使用。,原装,ACC-72,,H2027-0457,false,false,,none,,Level 1,limited,平台复核,conditional_pass,true,true,,true,,检测摘录显示功能基本正常，但设备识别码仅保留前半段，需人工核验。,medium,REVIEW,missing_device_identifier
HC-ACC-0458,holdout,accessory,原装ACC-73,卖家宣称全新未拆封，原装ACC-73电子设备，卖家描述为可正常使用。,原装,ACC-73,,H2026-0458,false,true,,none,,Level 1,limited,深圳质检中心,fail,true,true,A,true,false,检测页记录存在拆修痕迹，整机可开机，但销售描述与实物状态不一致。,high,FAIL,undisclosed_refurbished_status
HC-ACC-0459,holdout,accessory,智连ACC-74,智连ACC-74电子设备，卖家描述为可正常使用。,智连,ACC-74,,H2027-0459,false,false,,full,,Level 3,limited,第三方送检,conditional_pass,true,true,,true,,"Summary: device passed basic checks, Supplement: model code mismatch observed in appendix.",medium,REVIEW,
HC-ACC-0460,holdout,accessory,智连ACC-75,官方整备机，智连ACC-75电子设备，卖家描述为可正常使用。,智连,ACC-75,,H2026-0460,false,true,,none,,Level 2,limited,平台复核,conditional_pass,true,true,A,true,false,报告正文未直接写明翻新，仅备注更换外壳与电池，建议人工判断披露是否充分。,medium,FAIL,undisclosed_refurbished_status
HC-ACC-0461,holdout,accessory,桥接ACC-76,桥接ACC-76电子设备，卖家描述为可正常使用。,桥接,ACC-76,,H2027-0461,false,false,,full,,Level 2,compliant,第三方送检,conditional_pass,false,true,,true,,基础功能通过，但部分安全指标描述模糊，但备注项较多，需要结合附件人工判断。,medium,REVIEW,battery_safety_concern
HC-ACC-0462,holdout,accessory,智连ACC-77,卖家描述较短：智连ACC-77可正常使用。,智连,ACC-77,,H2026-0462,false,false,,full,,Level 3,compliant,平台复核,pass,true,true,,true,,检测页摘要：合格。附页参数正常，建议按常规流程上架。,low,PASS,
HC-ACC-0463,holdout,accessory,原装ACC-78,原装ACC-78电子设备，卖家描述为可正常使用。,原装,ACC-78,,H2027-0463,false,false,,full,,Level 3,compliant,平台复核,fail,false,false,,true,,初检摘要写明样机功能正常，但后续复检备注明确建议暂缓上架。,high,FAIL,battery_safety_concern
HC-ACC-0464,holdout,accessory,桥接ACC-79,桥接ACC-79电子设备，卖家描述为可正常使用。,桥接,ACC-79,,H2026-0464,false,false,,none,,Level 2,limited,第三方送检,conditional_pass,true,true,,true,,检测摘录显示功能基本正常，但设备识别码仅保留前半段，需人工核验。,medium,REVIEW,missing_device_identifier
HC-ACC-0465,holdout,accessory,桥接ACC-80,卖家宣称全新未拆封，桥接ACC-80电子设备，卖家描述为可正常使用。,桥接,ACC-80,,H2027-0465,false,true,,full,,Level 1,unknown,第三方送检,fail,true,true,C,true,false,检测页记录存在拆修痕迹，整机可开机，但销售描述与实物状态不一致。,high,FAIL,undisclosed_refurbished_status
HC-ACC-0466,holdout,accessory,桥接ACC-81,桥接ACC-81电子设备，卖家描述为可正常使用。,桥接,ACC-81,,H2026-0466,false,false,,full,,Level 1,unknown,深圳质检中心,conditional_pass,true,true,,true,,"Summary: device passed basic checks, Thermal retest result remains unstable after 20 cycles.",medium,REVIEW,
HC-ACC-0467,holdout,accessory,原装ACC-82,官方整备机，原装ACC-82电子设备，卖家描述为可正常使用。,原装,ACC-82,,H2027-0467,false,true,,full,,Level 1,unknown,深圳质检中心,conditional_pass,true,true,A,true,true,报告正文未直接写明翻新，仅备注更换外壳与电池，建议人工判断披露是否充分。,medium,REVIEW,
HC-ACC-0468,holdout,accessory,智连ACC-83,智连ACC-83电子设备，卖家描述为可正常使用。,智连,ACC-83,,H2026-0468,false,false,,partial,,Level 1,limited,平台复核,conditional_pass,true,true,,true,,基础功能通过，但部分安全指标描述模糊，但备注项较多，需要结合附件人工判断。,medium,REVIEW,
HC-ACC-0469,holdout,accessory,桥接ACC-84,卖家描述较短：桥接ACC-84可正常使用。,桥接,ACC-84,,H2027-0469,false,false,,partial,,Level 3,compliant,深圳质检中心,pass,true,true,,true,,检测页摘要：合格。附页参数正常，建议按常规流程上架。,low,PASS,
HC-ACC-0470,holdout,accessory,桥接ACC-85,桥接ACC-85电子设备，卖家描述为可正常使用。,桥接,ACC-85,,H2026-0470,false,false,,partial,,Level 2,unknown,平台复核,fail,false,false,,true,,送检记录第一页显示外观与基本功能合格，但复核页补充说明存在持续发热问题。,high,FAIL,battery_safety_concern
HC-ACC-0471,holdout,accessory,智连ACC-86,智连ACC-86电子设备，卖家描述为可正常使用。,智连,ACC-86,,H2027-0471,false,false,,none,,Level 3,unknown,第三方送检,conditional_pass,true,true,,true,,检测摘录显示功能基本正常，但设备识别码仅保留前半段，需人工核验。,medium,REVIEW,missing_device_identifier
HC-ACC-0472,holdout,accessory,原装ACC-87,卖家宣称全新未拆封，原装ACC-87电子设备，卖家描述为可正常使用。,原装,ACC-87,,H2026-0472,false,true,,none,,Level 3,compliant,第三方送检,fail,true,true,B,true,false,检测页记录存在拆修痕迹，整机可开机，但销售描述与实物状态不一致。,high,FAIL,undisclosed_refurbished_status
HC-ACC-0473,holdout,accessory,桥接ACC-88,桥接ACC-88电子设备，卖家描述为可正常使用。,桥接,ACC-88,,H2027-0473,false,false,,partial,,Level 2,compliant,平台复核,conditional_pass,true,true,,true,,"Summary: device passed basic checks, Final note: manual review required before release.",medium,REVIEW,
HC-ACC-0474,holdout,accessory,原装ACC-89,官方整备机，原装ACC-89电子设备，卖家描述为可正常使用。,原装,ACC-89,,H2026-0474,false,true,,none,,Level 1,unknown,平台复核,conditional_pass,true,true,B,true,false,报告正文未直接写明翻新，仅备注更换外壳与电池，建议人工判断披露是否充分。,medium,FAIL,undisclosed_refurbished_status
HC-ACC-0475,holdout,accessory,智连ACC-90,智连ACC-90电子设备，卖家描述为可正常使用。,智连,ACC-90,,H2027-0475,false,false,,full,,Level 1,limited,平台复核,conditional_pass,false,true,,true,,基础功能通过，但部分安全指标描述模糊，但备注项较多，需要结合附件人工判断。,medium,REVIEW,battery_safety_concern
HC-ACC-0476,holdout,accessory,智连ACC-91,卖家描述较短：智连ACC-91可正常使用。,智连,ACC-91,,H2026-0476,false,false,,full,,Level 3,compliant,第三方送检,pass,true,true,,true,,检测页摘要：合格。附页参数正常，建议按常规流程上架。,low,PASS,
HC-ACC-0477,holdout,accessory,智连ACC-92,智连ACC-92电子设备，卖家描述为可正常使用。,智连,ACC-92,,H2027-0477,false,false,,none,,Level 1,limited,第三方送检,fail,false,false,,true,,卖家提供的附件摘要称设备可正常使用，但后续复检备注明确建议暂缓上架。,high,FAIL,battery_safety_concern
HC-ACC-0478,holdout,accessory,智连ACC-93,智连ACC-93电子设备，卖家描述为可正常使用。,智连,ACC-93,,H2026-0478,false,false,,partial,,Level 3,unknown,平台复核,conditional_pass,true,true,,true,,检测摘录显示功能基本正常，但设备识别码仅保留前半段，需人工核验。,medium,REVIEW,missing_device_identifier
HC-ACC-0479,holdout,accessory,原装ACC-94,卖家宣称全新未拆封，原装ACC-94电子设备，卖家描述为可正常使用。,原装,ACC-94,,H2027-0479,false,true,,full,,Level 1,limited,深圳质检中心,fail,true,true,C,true,false,检测页记录存在拆修痕迹，整机可开机，但销售描述与实物状态不一致。,high,FAIL,undisclosed_refurbished_status
HC-ACC-0480,holdout,accessory,智连ACC-95,智连ACC-95电子设备，卖家描述为可正常使用。,智连,ACC-95,,H2026-0480,false,false,,full,,Level 3,compliant,平台复核,conditional_pass,true,true,,true,,"Summary: device passed basic checks, Final note: manual review required before release.",medium,REVIEW,
